feature,feature_value,shapley_value
CHAS,0.0,-0.4064155996398167
CHAS,0.0,-0.4142384249953854
CHAS,0.0,-0.3243136380735775
CHAS,0.0,-0.2936589187009817
CHAS,0.0,-0.2852169707843836
CHAS,0.0,-0.3630494643349323
CHAS,0.0,-0.3051826926166084
CHAS,0.0,-0.2654119616140475
CHAS,0.0,-0.268151476714853
CHAS,0.0,-0.23017441075959
CHAS,0.0,-0.2213600370003908
CHAS,0.0,-0.2468467578121322
CHAS,0.0,-0.1954095164296332
CHAS,0.0,-0.2054656484754233
CHAS,0.0,-0.1700073230471998
CHAS,0.0,-0.0740632236761192
CHAS,0.0,-0.1029939117872143
CHAS,0.0,-0.087042388225448
CHAS,0.0,-0.0941887914550046
CHAS,0.0,-0.1263035270196991
CHAS,0.0,-0.2110525579887442
CHAS,0.0,-0.2037014233635601
CHAS,0.0,-0.1857115368408226
CHAS,0.0,-0.2008244282880973
CHAS,0.0,-0.2096625136324137
CHAS,0.0,-0.2155447054691164
CHAS,0.0,-0.2163063699992387
CHAS,0.0,-0.2406315822790329
CHAS,0.0,-0.2714446103704844
CHAS,0.0,-0.1978488590375652
CHAS,0.0,-0.2263047268983383
CHAS,0.0,-0.1867982136457985
CHAS,0.0,-0.0382630761955697
CHAS,0.0,-0.0151118391756005
CHAS,0.0,-0.0712745183805103
CHAS,0.0,-0.1407974304782325
CHAS,0.0,-0.0169513815095509
CHAS,0.0,-0.0090450667621259
CHAS,0.0,0.0463643871714813
CHAS,0.0,0.1253253108186441
CHAS,0.0,-0.1228581258211505
CHAS,0.0,0.1947250415051745
CHAS,0.0,0.1677460132156827
CHAS,1.0,3.857166412813581
CHAS,1.0,3.808763212289741
CHAS,1.0,3.834017741256912
CHAS,0.0,-0.419710186949937
CHAS,0.0,-0.4754837074490694
CHAS,0.0,-0.4263412796306634
CHAS,0.0,-0.4271036179107087
CHAS,1.0,3.8575485706216015
CHAS,1.0,3.65469109521486
CHAS,0.0,-0.2961459954824238
CHAS,0.0,-0.3220710472347827
CHAS,0.0,-0.1226056826334543
CHAS,0.0,-0.3860304680096743
CHAS,1.0,3.785422264142347
CHAS,1.0,3.753410833300955
CHAS,0.0,-0.3965343858357217
CHAS,1.0,3.874430262826168
CHAS,0.0,-0.1651801328449469
CHAS,0.0,-0.0667268581656213
CHAS,0.0,-0.4170707304019828
CHAS,0.0,-0.3063451658390702
CHAS,0.0,-0.3732773754744169
CHAS,0.0,-0.2675906800489265
CHAS,0.0,-0.3019303903398778
CHAS,0.0,-0.0619846567421446
CHAS,0.0,-0.3307490952483975
CHAS,0.0,-0.2999056137289685
CHAS,0.0,-0.2983289420084429
CHAS,0.0,-0.0842766284522699
CHAS,0.0,-0.2012829554102841
CHAS,0.0,-0.1525947853491983
CHAS,0.0,-0.1352735987879578
CHAS,0.0,-0.1808411914330737
CHAS,0.0,-0.3100093038105024
CHAS,0.0,-0.3519204200378112
CHAS,0.0,-0.3312680099351017
CHAS,0.0,-0.2360386171925231
CHAS,0.0,-0.3790666158607127
CHAS,0.0,-0.3363890229189394
CHAS,0.0,-0.3914656060730961
CHAS,0.0,-0.3818284514459906
CHAS,0.0,-0.3362333010452341
CHAS,0.0,-0.1188564778034949
CHAS,0.0,-0.2093746452771443
CHAS,0.0,-0.2317410819599152
CHAS,0.0,-0.3449724975111163
CHAS,0.0,-0.359552848478925
CHAS,0.0,-0.2357882150163896
CHAS,0.0,-0.0816065193455792
CHAS,0.0,-0.0579283176852409
CHAS,0.0,-0.1456670545978057
CHAS,0.0,-0.3331756064818695
CHAS,0.0,-0.1998231120819551
CHAS,0.0,-0.2452043268337667
CHAS,0.0,-0.0326440108998019
CHAS,0.0,-0.172964930387774
CHAS,0.0,0.0628438295630961
CHAS,0.0,-0.0911581117695909
CHAS,0.0,0.1254250402934407
CHAS,0.0,-0.1270711115625481
CHAS,0.0,-0.1844055565605451
CHAS,0.0,-0.0656695633098351
CHAS,0.0,0.0800886923407768
CHAS,0.0,-0.2141540310312266
CHAS,0.0,-0.3812427749644312
CHAS,0.0,-0.3620747102219002
CHAS,0.0,-0.2426726948086656
CHAS,0.0,-0.1176753828906017
CHAS,0.0,-0.0789385971208409
CHAS,0.0,-0.1217717392900136
CHAS,0.0,-0.0811578380699423
CHAS,0.0,-0.0939602322901651
CHAS,0.0,-0.1972709981984619
CHAS,0.0,-0.1977557679727205
CHAS,0.0,-0.1772347911302537
CHAS,0.0,-0.1966694029320631
CHAS,0.0,-0.2129663040726724
CHAS,0.0,-0.2865143468223957
CHAS,0.0,-0.2594872853044562
CHAS,0.0,-0.2595641355675028
CHAS,0.0,-0.2447353601220796
CHAS,0.0,-0.1705573023464902
CHAS,0.0,-0.1129915525001505
CHAS,0.0,-0.3180753160968569
CHAS,0.0,-0.275229596808872
CHAS,0.0,-0.382185855022509
CHAS,0.0,-0.4189511920210931
CHAS,0.0,-0.3976055415532976
CHAS,0.0,-0.2581163859502205
CHAS,0.0,-0.226692487636538
CHAS,0.0,-0.3799332692642855
CHAS,0.0,-0.3909415154423817
CHAS,0.0,-0.3660591271656123
CHAS,0.0,-0.3474820402593619
CHAS,0.0,-0.2639912295521237
CHAS,0.0,-0.3953634080011389
CHAS,0.0,-0.3784884195567647
CHAS,0.0,-0.4405490266618748
CHAS,0.0,-0.2425121897730627
CHAS,0.0,-0.2591441995400151
CHAS,0.0,-0.2057685425581223
CHAS,0.0,-0.1831511241306158
CHAS,0.0,-0.311651887021472
CHAS,0.0,-0.3602624617622978
CHAS,0.0,-0.3553338203759902
CHAS,0.0,-0.3995408152619555
CHAS,0.0,-0.3770230210155327
CHAS,0.0,-0.4274329169475006
CHAS,0.0,-0.3005295798407008
CHAS,0.0,-0.2340938976988064
CHAS,0.0,-0.1777593889813365
CHAS,0.0,-0.2379670839536524
CHAS,0.0,-0.1710002774013209
CHAS,0.0,-0.1808900337020927
CHAS,0.0,-0.2750032877159178
CHAS,0.0,-0.284206919112939
CHAS,0.0,-0.2946827780978476
CHAS,0.0,-0.3514429110820788
CHAS,0.0,-0.2229664387661323
CHAS,0.0,-0.2218317448603398
CHAS,0.0,-0.3282515100749717
CHAS,0.0,-0.1660441266768233
CHAS,0.0,-0.2951137596530033
CHAS,0.0,-0.3070092049657134
CHAS,0.0,-0.2414940287328081
CHAS,0.0,-0.3112328839935669
CHAS,0.0,-0.3370483691232572
CHAS,0.0,-0.1699106867687273
CHAS,0.0,-0.1922657173023294
CHAS,0.0,-0.2491739671399418
CHAS,0.0,-0.2566954944883349
CHAS,0.0,-0.2359657086207155
CHAS,0.0,-0.2560020428690296
CHAS,0.0,-0.2044734377917804
CHAS,0.0,-0.1337628080778792
CHAS,0.0,-0.2946025206424023
CHAS,0.0,-0.2990412396431809
CHAS,0.0,-0.275923560784843
CHAS,0.0,-0.257789190937885
CHAS,0.0,-0.1802213559970386
CHAS,0.0,-0.2139189549241293
CHAS,0.0,-0.2817636693937667
CHAS,0.0,-0.3059171656255838
CHAS,0.0,-0.277930452035509
CHAS,0.0,-0.3186474780971187
CHAS,0.0,-0.3713946885504435
CHAS,0.0,-0.3669982856532308
CHAS,0.0,-0.4686498678776643
CHAS,0.0,-0.4424836176180819
CHAS,0.0,-0.3720711374780003
B,396.9,0.0840649835394712
B,396.9,0.0663175156839996
B,392.83,-0.0057581922520049
B,394.63,-0.0547988553783134
B,396.9,0.006243636184529
B,394.12,-0.0614700320729516
B,395.6,0.2329457708516877
B,396.9,0.328982130765507
B,386.63,0.3124707971556145
B,386.71,0.1749303621787295
B,392.52,0.3010159913858377
B,396.9,0.2516466361394654
B,390.5,0.2129152896118639
B,396.9,0.1701698440701933
B,380.02,-0.0021262842729759
B,395.62,0.154624400464526
B,386.85,0.0427306071931446
B,386.75,0.1292950015844186
B,288.99,-1.0757987850167114
B,390.95,0.1307823603525172
B,376.57,0.070960976147707
B,392.53,0.1870502892516045
B,396.9,0.3095164705289531
B,394.54,0.2758611668020968
B,394.33,0.2320569929755429
B,303.42,-0.8536793818561283
B,376.88,0.0009146275857671
B,306.38,-0.7887107452373537
B,387.94,0.1395832972968568
B,380.23,0.0515736057829002
B,360.17,-0.1006600727107816
B,376.73,-0.0023162925606256
B,232.6,-1.5319399756580625
B,358.77,-0.1665061686520588
B,248.31,-1.4276217509547
B,396.9,0.1459865819544615
B,377.56,-0.0645462137817747
B,396.9,0.1337266027446237
B,393.43,0.1180499454480523
B,395.63,-0.0108657493867076
B,395.62,-0.018765029761302
B,385.41,-0.1010372140183274
B,383.37,-0.1409197812175499
B,394.46,0.012107607828128
B,389.39,-0.0360122490451735
B,396.9,0.0488007671908361
B,396.9,0.101247837495076
B,392.74,0.1055536946854289
B,396.9,0.2687411181296167
B,396.9,0.1067959835705651
B,395.56,0.0894396190805368
B,393.97,0.0249107420551023
B,396.9,0.0358540647505601
B,396.9,0.0508350552641448
B,396.9,0.1980469159286526
B,395.93,2.5881052506813823e-05
B,396.9,-0.0146835604995994
B,392.9,-0.025276921986935
B,390.68,0.0475919847491492
B,396.9,0.1406225704207057
B,395.11,0.1535419679752434
B,378.08,-0.0254746207057166
B,396.9,0.1284769511893057
B,395.58,0.1608703112807321
B,393.24,-0.0635330831445512
B,396.9,0.0491798905838801
B,396.9,0.0912793890258948
B,396.21,0.0649491802987262
B,396.9,0.1183377018908886
B,396.9,0.0801643199084053
B,383.73,-0.0558955533202566
B,376.94,-0.1199651384023206
B,390.91,-0.0012974514764921
B,377.17,-0.1300842394385402
B,394.92,0.1887009033919304
B,383.23,0.0678104125913809
B,373.66,-0.0126741862941673
B,386.96,0.1235181964893701
B,386.4,0.1389015274357579
B,396.06,0.2048035055614013
B,396.9,0.048854842694372
B,395.63,0.0448143975944303
B,396.9,0.047338835738263
B,390.64,-0.0262229044153416
B,396.9,0.0590564522798326
B,392.3,-0.0215790778164207
B,395.99,0.0732147969067037
B,395.15,0.0163031254244261
B,396.9,0.0617110773604471
B,396.06,0.0621094922979363
B,392.18,0.0252363478612714
B,393.55,0.0318949930115461
B,395.01,0.1605277630371592
B,396.33,0.1471960978723671
B,396.9,0.1990648616825723
B,357.98,-0.4331903958893016
B,391.83,0.0009683399170913
B,396.9,0.0588624694251189
B,393.53,0.007652242030294
B,396.9,0.0557555143309383
B,394.76,0.2490785565282527
B,395.58,0.2410286541731814
B,70.8,-3.585482667410949
B,394.47,0.2672992359131148
B,392.69,0.2344909739864831
B,394.05,0.2867114548686289
B,395.67,0.3324513682425029
B,387.69,0.1972805633596222
B,395.24,0.2760247748334987
B,391.23,0.2592380087108963
B,393.49,0.2582011017510918
B,395.59,0.361259697877244
B,394.95,0.3905832378548797
B,396.9,0.4317687982115064
B,388.74,0.2653460208530947
B,344.91,-0.2056500033337016
B,393.3,0.3346531101833757
B,394.51,0.3191359744103054
B,338.63,-0.2846517386431969
B,391.5,0.3138772792217517
B,389.15,0.2242656304942834
B,377.67,0.0905848928629742
B,378.09,0.1368341898874326
B,370.31,0.1308441604693976
B,379.38,0.1441400273619741
B,385.02,0.1846267116189107
B,359.29,0.015776207248141
B,392.11,0.4699766746819299
B,396.9,0.537945762590004
B,396.9,0.5440715914300374
B,395.04,0.4819306101035202
B,396.9,0.5027060871339588
B,385.76,0.3521767750382334
B,388.69,0.4063222991545937
B,262.76,-1.0526185794164695
B,394.67,0.5272132083154298
B,378.25,0.3137433829345875
B,394.08,0.4961124914181219
B,392.04,0.5263918542274839
B,396.9,0.5658502945816756
B,388.08,0.5296190885292305
B,396.9,0.7203957404716196
B,396.9,0.7694773579309984
B,396.9,0.881322031316712
B,396.9,0.8770692073434948
B,172.91,-1.742847549274998
B,169.27,-1.9458185125835552
B,391.71,0.8148352066259245
B,356.99,0.4004446338940473
B,351.85,0.2793163310910379
B,372.8,0.4492990572659692
B,341.6,0.0358603867893121
B,343.28,-0.0832164826848289
B,261.95,-0.8558212427844504
B,321.02,-0.2599132996809109
B,88.01,-2.9923495060392886
B,88.63,-2.9192436252067213
B,363.43,0.0369644660625132
B,353.89,-0.0914885335563311
B,364.31,0.2812924111680581
B,338.92,-0.3769339261425559
B,374.43,0.1605166511010766
B,389.61,0.2528961197883123
B,388.45,0.278382635725911
B,395.11,0.4576683185775591
B,240.16,-1.3795991247702082
B,369.3,0.1476778158440353
B,227.61,-1.52037062333635
B,297.09,-0.6868497452371942
B,330.04,-0.2895261734477353
B,292.29,-0.7368221354840184
B,348.13,-0.0927432774059469
B,396.9,0.2082087449310148
B,395.5,0.1612784529707458
B,393.23,0.1195145530568474
B,390.96,0.0759930115219617
B,393.23,0.1318569606772371
B,395.6,0.1228309299235327
B,391.27,0.1056653888902316
B,396.9,0.0250286150917557
B,395.56,0.0701236028350879
B,396.9,0.041515821410942
B,394.12,-0.0085118374425046
B,396.9,0.0069324575183526
B,391.0,-0.0054191950416386
B,387.11,-0.0345618633205586
B,392.63,0.0042681637882233
B,393.87,0.1515364697755132
B,382.84,-0.0160470464072569
B,396.9,0.1860299617106867
B,377.68,-0.0624223813016893
B,389.71,0.0634464102993385
B,390.49,0.0714385035947393
B,393.37,-0.0622922673254911
B,376.7,-0.2781048414120706
B,394.23,0.0243729403972005
B,396.9,0.0474850567300799
B,354.31,-0.4105170955963916
B,392.2,0.0210202919254276
B,396.9,0.0865043771338785
B,384.3,-0.0566971419447381
B,393.77,0.0211394633892751
B,395.38,0.0572255484510466
B,392.78,0.0154127122775335
B,390.55,-0.0140195653755142
B,396.9,0.1771069446541827
B,394.87,0.1663217821167367
B,389.43,0.1593254135787615
B,381.32,-0.0687552186846956
B,396.9,0.1821861099304244
B,393.25,0.0950232555647443
B,395.24,0.1787713108326792
B,390.94,0.055388633332078
B,385.81,0.0474826727388876
B,348.93,-0.180644278362258
B,393.63,0.1310983087724989
B,392.8,0.152882626054705
B,392.78,0.2386383469495944
B,396.9,0.2516808038841278
B,393.74,0.1413283836661651
B,391.7,0.1114123593865469
B,395.24,0.2588248694236135
B,390.39,0.098175209531703
B,396.9,0.2405097122670518
B,385.05,0.128958967774748
B,382.0,0.1206234460598012
B,387.38,0.1315548090189066
B,372.08,-0.048090763216327
B,377.51,0.0207590402127184
B,380.34,0.002377509202542
B,378.35,0.0383903218588
B,376.14,-0.0036607771884553
B,385.91,0.1232541042753434
B,378.95,0.0536441338043187
B,360.2,-0.2904590078464825
B,376.75,0.0164864195375233
B,388.45,0.0536943764203753
B,390.07,0.1539754725635256
B,379.41,-0.0965334914944764
B,383.78,-0.0317473443531459
B,391.25,0.1149910774868277
B,394.62,0.1291023491852026
B,372.75,-0.133704398604155
B,374.71,-0.1722260369889098
B,372.49,-0.1331374688965219
B,389.13,0.1373705424974912
B,390.18,0.0683457897997749
B,376.14,-0.0912185623275291
B,374.71,-0.0994686316860536
B,393.74,0.1095377461799937
B,396.28,0.1240747441062457
B,377.07,-0.1317281389962029
B,386.09,-0.0118916614012781
B,396.9,0.1771457662852467
B,392.89,-0.0695593522861529
B,395.18,-0.0180074406832872
B,386.34,-0.1157853936211145
B,389.7,0.2715329669946856
B,383.29,0.1640288656394498
B,391.93,0.2329301988098409
B,392.8,0.2936470947342425
B,388.37,0.225497507469556
B,386.86,0.2291401876156758
B,393.42,0.3272732271844133
B,387.89,0.2168158093594331
B,392.4,0.2329105358146914
B,384.07,0.2465872823109246
B,384.54,0.16171343529808
B,390.3,0.1413711290804148
B,391.34,-0.0604656554727892
B,388.65,0.0061416493891452
B,396.9,0.0473825364839361
B,394.96,0.0451690263626981
B,390.77,-0.0724802244076125
B,396.9,-0.045785764405653
B,396.9,0.0549913084033589
B,389.25,-0.0899002539398098
B,393.45,-0.0792127468091007
B,396.9,0.0918538256577115
B,396.9,0.0528642847241721
B,387.31,-0.0405664888901977
B,392.23,-0.0078439330681438
B,377.07,-0.283972857998763
B,395.52,-0.1524949027973627
B,394.72,0.0147052924036477
B,394.72,-0.0272429322248236
B,341.6,-0.6684119271374542
B,396.9,0.0852205842493039
B,396.9,0.0926739182528973
B,371.72,-0.1666174650302072
B,396.9,0.0159375748679287
B,396.9,0.0320472181126342
B,396.9,0.0230724638253065
B,396.9,0.1540897081146549
B,396.9,0.1659060978868496
B,396.9,0.1462277354496214
B,392.85,0.1011600472096502
B,396.9,0.2146615517955886
B,368.24,-0.2649312132139488
B,371.58,-0.1951382839455261
B,390.86,0.0338129889025727
B,395.75,0.1900190112247004
B,383.61,0.0371588622115473
B,390.43,0.0939096131502227
B,393.68,0.0961452397859226
B,393.36,0.0889490022250299
B,396.9,0.1360030908072919
B,396.9,0.122872124997338
B,396.9,0.1864668173567664
B,396.24,0.2153323204974208
B,350.45,-0.3029066704606973
B,396.9,0.1939779378714587
B,396.3,0.2371666736518942
B,393.39,0.166752804633636
B,395.69,0.2223601467471785
B,396.42,0.2180701091473361
B,390.7,0.2413554571232656
B,396.9,0.2813835852662751
B,395.21,0.2262739904445893
B,396.23,0.2548307085715393
B,396.9,0.1449819357606351
B,396.9,0.1385166710482245
B,396.9,0.1353208784854291
B,391.13,0.0951765475874764
B,396.9,0.1348464272796844
B,393.68,0.0845762788333187
B,396.9,0.1286222936854289
B,396.9,0.1947831727291102
B,382.44,0.0085701736689703
B,375.21,-0.0862113556149497
B,368.57,-0.1590857850363843
B,394.02,0.0445583664234998
B,362.25,-0.3716189487783164
B,389.71,-0.0130668452342315
B,389.4,-0.0043290355456474
B,396.9,0.0909177529798029
B,396.9,0.1067270452714824
B,394.81,0.0874404796645702
B,396.14,0.0947937502802737
B,396.9,0.113914166873856
B,396.9,0.1051377847527479
B,394.74,-0.0062107433160576
B,389.96,0.0842411288772418
B,396.9,0.1906736559462599
B,387.97,0.0636607164627677
B,385.64,-0.0409169393324757
B,364.61,-0.2696691926245509
B,392.43,0.0470387614480782
B,390.94,-0.0220418385391221
B,389.85,-0.0782296802438855
B,396.9,-0.0153859719709444
B,370.78,-0.2357665642994466
B,392.33,0.0194970812135692
B,384.46,-0.1928173191115934
B,382.8,-0.1558533851983462
B,376.04,-0.2524094233839469
B,377.73,0.8924815690313457
B,391.34,0.952426179341704
B,395.43,0.9824547895970852
B,390.74,1.037667791994894
B,374.56,0.8017191894459226
B,350.65,0.5821758287262438
B,380.79,0.8493133850307231
B,353.04,0.4969595731279974
B,354.55,0.4855754499021841
B,354.7,0.3946073322071966
B,316.03,0.0715196677767018
B,131.42,-2.1346940139793
B,375.52,0.5892438322103036
B,375.33,0.5723748564302963
B,392.05,0.7861208650381629
B,366.15,0.6580103796513324
B,347.88,0.3348798512595753
B,396.9,1.318667753106751
B,396.9,1.4042179251965976
B,396.9,1.2642155341958807
B,363.02,0.9050890592073342
B,396.9,1.2273824468557737
B,396.9,1.390424946240834
B,393.74,1.258799141634371
B,396.9,2.055652169120125
B,396.9,1.279737795985722
B,396.9,1.2148958012856474
B,396.9,1.212921205276446
B,285.83,0.0548117865347305
B,396.9,1.375141622160594
B,396.9,1.3992577204889454
B,396.9,1.4416847161059272
B,372.92,1.0427927060574431
B,396.9,1.1632638058505689
B,394.43,1.089583823606796
B,378.38,0.9178871436479726
B,396.9,1.2434340160303243
B,396.9,1.1312390725863175
B,396.9,1.1831379345198505
B,391.98,1.108820422518528
B,396.9,1.1608927811244076
B,393.1,1.1125541335372984
B,396.9,1.6101108784498743
B,338.16,0.617730006735202
B,396.9,1.4414188094033034
B,396.9,1.2610627620365928
B,376.11,0.9663141284971416
B,396.9,1.3260137042785811
B,329.46,0.8137168709418101
B,384.97,1.7120052005808502
B,370.22,0.9287034457698722
B,332.09,0.3110659226524463
B,314.64,0.1759981995102728
B,179.36,-1.3734217096687382
B,2.6,-3.228602582270298
B,35.05,-3.0776305724098583
B,28.79,-3.0316822639079004
B,210.97,-0.9161609019947052
B,88.27,-1.9277916675367224
B,27.25,-2.9760061052620825
B,21.57,-3.1445779439735904
B,127.36,-1.7810643922460656
B,16.45,-2.6185524957716715
B,48.45,-2.8156770995722016
B,318.75,0.2593801799368088
B,319.98,0.2203495520568923
B,291.55,-0.1801304408993312
B,2.52,-3.5250771880302225
B,3.65,-3.612327697752807
B,7.68,-3.311760377268334
B,24.65,-3.3288527263958065
B,18.82,-3.042520384139813
B,96.73,-2.3687478252382004
B,60.72,-2.737907921296666
B,83.45,-2.6333229527606927
B,81.33,-2.5966844752878875
B,97.95,-2.546879310658099
B,100.19,-2.376783100683068
B,100.63,-2.30396565176605
B,109.85,-2.0858652701830507
B,27.49,-3.094562572583274
B,9.32,-3.214720460566125
B,68.95,-2.4407059133688644
B,396.9,1.245094340636141
B,391.45,1.3186954055945126
B,385.96,1.111465881880741
B,395.69,1.1382253941635665
B,386.73,1.118597256523632
B,240.52,-0.548518208594857
B,43.06,-2.880162676053551
B,318.01,0.2457820532101219
B,388.52,1.0992907412522268
B,396.9,1.1865666760011913
B,304.21,0.0946676376956846
B,0.32,-3.5188423155026847
B,355.29,0.6671141979589661
B,385.09,0.9957201466931118
B,375.87,0.9617611344888723
B,6.68,-3.399776712915449
B,50.92,-2.9424784488677638
B,10.48,-3.4370912603404715
B,3.5,-3.507292703982005
B,272.21,-0.3243241586756507
B,396.9,1.113214677265688
B,255.23,-0.5376683567351431
B,391.43,1.0269682741488495
B,396.9,1.1137764399035046
B,393.82,1.0305283485794314
B,396.9,1.0676095985310563
B,334.4,0.2702938775457563
B,22.01,-3.3822264375943494
B,331.29,0.2804265105817415
B,368.74,0.8036160436021543
B,396.9,1.0627612440066676
B,396.9,0.9990774044275385
B,395.33,0.8976952202907237
B,393.37,0.9401032034151476
B,374.68,0.7536452112814743
B,352.58,0.5086549825514018
B,302.76,0.0062040401960806
B,396.21,1.0694617436839966
B,349.48,0.6504539062551119
B,379.7,0.9117495695125992
B,383.32,0.9451845506150134
B,396.9,0.9142376353907476
B,393.07,0.8525717115396091
B,395.28,0.8832029603603982
B,392.92,0.8100948251202965
B,370.73,0.6260672467489092
B,388.62,0.8349327613145281
B,392.68,0.9461482796697452
B,388.22,0.8396481128316433
B,395.09,0.7120564449557385
B,344.05,0.1769385163132455
B,318.43,-0.0718566537906833
B,390.11,0.6748498153558811
B,396.9,0.7001341270130402
B,396.9,0.3587495188659558
B,396.9,0.3910644046145546
B,393.29,0.3846518839818103
B,396.9,0.4498269406575639
B,396.9,0.3826766775431995
B,396.9,0.3819282949565026
B,395.77,0.3724626993633698
B,396.9,0.3957083084770983
B,391.99,0.1479183933787655
B,396.9,0.1771302798853508
B,396.9,0.1717931513875736
B,393.45,0.1326117704665717
B,396.9,0.1566248471715974
DIS,4.09,0.6098351200232109
DIS,4.9671,-1.0116773272842676
DIS,4.9671,-0.7554490176557096
DIS,6.0622,-1.3688721692159884
DIS,6.0622,-1.5702317906121486
DIS,6.0622,-1.5459250315088566
DIS,5.5605,-1.6717063313266751
DIS,5.9505,-2.803098153350638
DIS,6.0821,-3.010554614059165
DIS,6.5921,-3.370933679683444
DIS,6.3467,-3.3039081653280924
DIS,6.2267,-2.8351898315840858
DIS,5.4509,-0.9819139141406544
DIS,4.7075,-0.7174854361151471
DIS,4.4619,-0.8927222628003333
DIS,4.4986,-0.3329254291832741
DIS,4.4986,0.1944039705079439
DIS,4.2579,-0.5858297851499255
DIS,3.7965,0.982503632322783
DIS,3.7965,0.2930769463114088
DIS,3.7979,-0.3025769000044276
DIS,4.0123,-0.4193099606810349
DIS,3.9769,-0.4787960838549891
DIS,4.0952,-0.7427892713093419
DIS,4.3996,-1.0062064097818286
DIS,4.4546,-0.8626007682159356
DIS,4.682,-1.260743384502482
DIS,4.4534,-0.9978225194206396
DIS,4.4547,-1.1557750832855294
DIS,4.239,-0.7714801964428152
DIS,4.233,-0.7981008480292693
DIS,4.175,-0.8577074250361332
DIS,3.99,-0.3207686524036801
DIS,3.7872,-0.2355689610871416
DIS,3.7598,-0.3193562504259798
DIS,3.3603,1.1873613148145816
DIS,3.3779,1.3058383554910988
DIS,3.9342,1.01403980628863
DIS,3.8473,1.3218305025478947
DIS,5.4011,1.939289171124275
DIS,5.4011,2.0014667109870574
DIS,5.7209,-0.3470221936187674
DIS,5.7209,-0.330605117005492
DIS,5.7209,-0.3424148393289522
DIS,5.7209,-0.9944662195765344
DIS,5.1004,-0.0349382654677067
DIS,5.1004,-0.0593829727056638
DIS,5.6894,-1.8951006073380483
DIS,5.87,-2.271603799140553
DIS,6.0877,-1.8491938148747389
DIS,6.8147,-1.8688025731766216
DIS,6.8147,-2.217507425647681
DIS,6.8147,-1.4291625608915963
DIS,6.8147,-1.3686565543151146
DIS,7.3197,-0.8500483382056265
DIS,8.6966,-1.6860919751758905
DIS,9.1876,-2.5932946681284
DIS,8.3248,-1.417898916467514
DIS,7.8148,-2.7095287560265624
DIS,6.932,-1.9343294287330584
DIS,7.2254,-2.6689693279162703
DIS,6.8185,-2.740301972254655
DIS,7.2255,-2.7837264733173988
DIS,7.9809,-3.30839619753412
DIS,9.2229,-4.907293087945274
DIS,6.6115,0.7334171086337633
DIS,6.6115,0.5231725495371128
DIS,6.498,-0.9654152217017606
DIS,6.498,-1.2499635922402876
DIS,6.498,-1.200742818342622
DIS,5.2873,0.1365548618016232
DIS,5.2873,-0.0235115403654356
DIS,5.2873,0.1737189539100676
DIS,5.2873,0.1663348175237335
DIS,4.2515,1.1394129314986818
DIS,4.5026,0.0375186523970457
DIS,4.0522,0.0041887091702603
DIS,4.0905,0.5560920621122659
DIS,5.0141,-0.78358218676629
DIS,4.5026,0.2689322029050461
DIS,5.4007,0.3510378574552797
DIS,5.4007,-0.3733878488624332
DIS,5.4007,0.4372599771029583
DIS,5.4007,0.1668307645261275
DIS,4.7794,0.150571136950637
DIS,4.4377,0.3945138363549754
DIS,4.4272,0.6943511275738157
DIS,3.7476,1.318192077637013
DIS,3.4217,0.8216110126343034
DIS,3.4145,1.2790362763181695
DIS,3.0923,1.7138792049419846
DIS,3.0921,1.5640560261008758
DIS,3.6659,1.2874542080583216
DIS,3.6659,1.8231791567452584
DIS,3.615,0.9002324351179158
DIS,3.4952,1.661593559118143
DIS,3.4952,1.480034281625363
DIS,3.4952,1.085632571607882
DIS,3.4952,1.9042912256237885
DIS,3.4952,1.4479935484650226
DIS,2.7778,1.2770710965210363
DIS,2.8561,1.3493833525923402
DIS,2.7147,1.2798546135904914
DIS,2.7147,1.2812119250804936
DIS,2.421,1.5993501623676474
DIS,2.1069,1.8916998471515587
DIS,2.211,1.8483808168771096
DIS,2.1224,2.067716748369412
DIS,2.4329,1.3956793665253846
DIS,2.5451,1.3939211658214328
DIS,2.7778,1.8512312004387317
DIS,2.6775,0.992492349168179
DIS,2.3534,1.273429749032723
DIS,2.548,0.946300308369958
DIS,2.2565,1.539775545665132
DIS,2.4631,1.226381911818005
DIS,2.7301,1.1829376305840602
DIS,2.7474,0.9927561878911224
DIS,2.4775,1.5189227900368667
DIS,2.7592,1.3539914542886855
DIS,2.2577,0.7280573939080621
DIS,2.1974,0.4968044248228623
DIS,2.0869,0.450770380036759
DIS,1.9444,0.5299728299962281
DIS,2.0063,0.5088251717721997
DIS,1.9929,0.667629421921295
DIS,1.7572,0.8194021358985527
DIS,1.7883,0.7771939416244956
DIS,1.8125,0.5827119055555784
DIS,1.9799,0.5589185531545569
DIS,2.1185,0.2047544741597414
DIS,2.271,0.0494311927528206
DIS,2.3274,-0.0206801128967115
DIS,2.4699,-0.0779418729475252
DIS,2.346,0.0058453468860321
DIS,2.1107,0.2254786818568258
DIS,1.9669,0.5635598336004816
DIS,1.8498,0.5434165219255491
DIS,1.6686,0.8394127266819529
DIS,1.6687,0.8086376335306154
DIS,1.6119,0.9385974079537146
DIS,1.4394,1.1478194389917318
DIS,1.3216,-0.4879822263080315
DIS,1.4118,-0.4506827095438699
DIS,1.3459,-0.2328498233481783
DIS,1.4191,-0.5577810735751645
DIS,1.5166,-0.5482863906118977
